episode,score,avg_score,steps  taken
1792,5000.0,4636.0,919114
1793,5000.0,4636.0,919668
1794,5000.0,4636.0,920222
1795,5000.0,4636.0,920776
1796,5000.0,4636.0,921330
1797,5000.0,4636.0,921884
1798,5000.0,4636.0,922438
1799,5000.0,4636.0,922992
1800,5000.0,4636.0,923546
1801,5000.0,4645.0,924100
1802,2200.0,4617.0,924514
1803,5000.0,4617.0,925068
1804,5000.0,4617.0,925622
1805,5000.0,4617.0,926176
1806,600.0,4573.0,926564
1807,5000.0,4573.0,927118
1808,5000.0,4573.0,927672
1809,5000.0,4573.0,928226
1810,5000.0,4573.0,928780
1811,2600.0,4549.0,929158
1812,5000.0,4549.0,929712
1813,5000.0,4577.0,930266
1814,5000.0,4577.0,930820
1815,2200.0,4549.0,931232
1816,5000.0,4549.0,931786
1817,5000.0,4549.0,932340
1818,5000.0,4569.0,932894
1819,5000.0,4594.0,933448
1820,2600.0,4570.0,933872
1821,5000.0,4570.0,934426
1822,5000.0,4570.0,934980
1823,5000.0,4598.0,935534
1824,5000.0,4598.0,936088
1825,5000.0,4606.0,936642
1826,5000.0,4606.0,937196
1827,5000.0,4606.0,937750
1828,5000.0,4606.0,938304
1829,5000.0,4606.0,938858
1830,5000.0,4606.0,939412
1831,5000.0,4606.0,939966
1832,5000.0,4606.0,940520
1833,5000.0,4606.0,941074
1834,5000.0,4606.0,941628
1835,5000.0,4606.0,942182
1836,5000.0,4618.0,942736
1837,5000.0,4618.0,943290
1838,3200.0,4600.0,943723
1839,5000.0,4600.0,944277
1840,5000.0,4600.0,944831
1841,5000.0,4640.0,945385
1842,5000.0,4640.0,945939
1843,5000.0,4640.0,946493
1844,5000.0,4640.0,947047
1845,5000.0,4640.0,947601
1846,5000.0,4660.0,948155
1847,5000.0,4660.0,948709
1848,3000.0,4640.0,949135
1849,3200.0,4622.0,949536
1850,5000.0,4646.0,950090
1851,5000.0,4646.0,950644
1852,5000.0,4646.0,951198
1853,5000.0,4646.0,951752
1854,5000.0,4646.0,952306
1855,5000.0,4646.0,952860
1856,5000.0,4646.0,953414
1857,5000.0,4662.0,953968
1858,5000.0,4662.0,954522
1859,5000.0,4690.0,955076
1860,5000.0,4690.0,955630
1861,5000.0,4710.0,956184
1862,5000.0,4710.0,956738
1863,5000.0,4710.0,957292
1864,5000.0,4710.0,957846
1865,5000.0,4710.0,958400
1866,5000.0,4710.0,958954
1867,5000.0,4738.0,959508
1868,5000.0,4738.0,960062
1869,600.0,4694.0,960465
1870,5000.0,4694.0,961019
1871,5000.0,4694.0,961573
1872,5000.0,4694.0,962127
1873,5000.0,4700.0,962681
1874,5000.0,4726.0,963235
1875,5000.0,4726.0,963789
1876,5000.0,4726.0,964343
1877,5000.0,4726.0,964897
1878,5000.0,4726.0,965451
1879,2600.0,4702.0,965870
1880,5000.0,4702.0,966424
1881,5000.0,4702.0,966978
1882,2800.0,4680.0,967412
1883,5000.0,4680.0,967966
1884,5000.0,4680.0,968520
1885,3000.0,4660.0,968947
1886,5000.0,4660.0,969501
1887,5000.0,4660.0,970055
1888,3600.0,4646.0,970483
1889,800.0,4604.0,970858
1890,5000.0,4604.0,971412
1891,5000.0,4630.0,971966
1892,5000.0,4630.0,972520
1893,5000.0,4630.0,973074
1894,5000.0,4630.0,973628
1895,5000.0,4630.0,974182
1896,5000.0,4630.0,974736
1897,5000.0,4630.0,975290
1898,5000.0,4630.0,975844
1899,3400.0,4614.0,976263
1900,3300.0,4597.0,976695
1901,5000.0,4597.0,977249
1902,3400.0,4609.0,977735
1903,5000.0,4609.0,978289
1904,5000.0,4609.0,978843
1905,5000.0,4609.0,979397
1906,5000.0,4653.0,979951
1907,2200.0,4625.0,980376
1908,5000.0,4625.0,980930
1909,5000.0,4625.0,981484
1910,5000.0,4625.0,982038
1911,5000.0,4649.0,982592
1912,1200.0,4611.0,982978
1913,5000.0,4611.0,983532
1914,5000.0,4611.0,984086
1915,5000.0,4639.0,984640
1916,2400.0,4613.0,985066
1917,5000.0,4613.0,985620
1918,5000.0,4613.0,986174
1919,5000.0,4613.0,986728
1920,5000.0,4637.0,987282
1921,2200.0,4609.0,987704
1922,5000.0,4609.0,988258
1923,4400.0,4603.0,988778
1924,5000.0,4603.0,989332
1925,5000.0,4603.0,989886
1926,5000.0,4603.0,990440
1927,5000.0,4603.0,990994
1928,5000.0,4603.0,991548
1929,5000.0,4603.0,992102
1930,1800.0,4571.0,992460
1931,2400.0,4545.0,992811
1932,5000.0,4545.0,993365
1933,5000.0,4545.0,993919
1934,5000.0,4545.0,994473
1935,5000.0,4545.0,995027
1936,5000.0,4545.0,995581
1937,5000.0,4545.0,996135
1938,5000.0,4563.0,996689
1939,5000.0,4563.0,997243
1940,5000.0,4563.0,997797
1941,5000.0,4563.0,998351
1942,5000.0,4563.0,998905
1943,5000.0,4563.0,999459
1944,5000.0,4563.0,1000013
1945,5000.0,4563.0,1000567
1946,5000.0,4563.0,1001121
1947,3500.0,4548.0,1001596
1948,2200.0,4540.0,1002014
1949,5000.0,4558.0,1002568
1950,2200.0,4530.0,1002989
1951,5000.0,4530.0,1003537
1952,5000.0,4530.0,1004091
1953,5000.0,4530.0,1004639
1954,5000.0,4530.0,1005193
1955,5000.0,4530.0,1005741
1956,5000.0,4530.0,1006295
1957,5000.0,4530.0,1006849
1958,5000.0,4530.0,1007403
1959,5000.0,4530.0,1007957
1960,5000.0,4530.0,1008505
1961,5000.0,4530.0,1009059
1962,5000.0,4530.0,1009607
1963,5000.0,4530.0,1010161
1964,2000.0,4500.0,1010578
1965,5000.0,4500.0,1011126
1966,5000.0,4500.0,1011680
1967,3700.0,4487.0,1012156
1968,2200.0,4459.0,1012500
1969,5000.0,4503.0,1013054
1970,5000.0,4503.0,1013608
1971,5000.0,4503.0,1014156
1972,5000.0,4503.0,1014704
1973,5000.0,4503.0,1015252
1974,1800.0,4471.0,1015606
1975,5000.0,4471.0,1016154
1976,5000.0,4471.0,1016702
1977,5000.0,4471.0,1017250
1978,5000.0,4471.0,1017798
1979,5000.0,4495.0,1018346
1980,5000.0,4495.0,1018894
1981,5000.0,4495.0,1019442
1982,5000.0,4517.0,1019990
1983,5000.0,4517.0,1020538
1984,5000.0,4517.0,1021092
1985,2800.0,4515.0,1021515
1986,5000.0,4515.0,1022063
1987,5000.0,4515.0,1022611
1988,5000.0,4529.0,1023165
1989,5000.0,4571.0,1023719
1990,5000.0,4571.0,1024273
1991,5000.0,4571.0,1024827
1992,5000.0,4571.0,1025381
1993,5000.0,4571.0,1025935
1994,5000.0,4571.0,1026489
1995,2200.0,4543.0,1026903
1996,5000.0,4543.0,1027457
1997,5000.0,4543.0,1028005
1998,5000.0,4543.0,1028559
1999,5000.0,4559.0,1029113
2000,2000.0,4546.0,1029525
2001,5000.0,4546.0,1030079
